ITEMBMBR,itemdesc,COSTO_ACT,ULTIMO_COSTO,MODIFDT,ITMCLSCD,PORCENTAJE,METODO_PRECIO,UOFM,QTYBSUOM,PRECIO_UC,PRECIO_CA,PVP,USCATVLS_4
NMEDI5657,CELESTODERM 0.1%X15GR CREMA,"9,32","9,32",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,TUBO     ,"1,00000","23,58","23,58","23,58",MEDG       
NMEDI5658,PANTOP 40MGX30GRANULADO,"33,19",,,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ30S    ,"30,00000",,"83,97","83,97",MEGR       
NMEDI5659,OLMETEC 40MGX14TAB,"32,38","31,98",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ14T    ,"14,00000","80,90","81,93","80,90",MEDG       
NMEDI5660,NEXIUM 10MGX14SOBRES,"16,66","16,66",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ14S    ,"14,00000","42,14","42,14","42,14",MEDG       
NMEDI5661,VANDOL X20MG UNG,"80,00","80,00",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,TUBO     ,"1,00000","202,40","202,40","202,40",MEDG       
NMEDI5662,TEKRON 200MGX20COMP,"10,38","10,38",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ20T    ,"20,00000","26,25","26,25","26,25",MEDG       
NMEDI5663,GALVUS MET 50/850X56COMP,"12,79","12,79",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ56T    ,"56,00000","32,36","32,36","32,36",MEDG       
NMEDI5664,SINGULAIR PED 4MGX30TAB,"23,13","23,13",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ30T    ,"30,00000","58,53","58,53","58,53",MEDG       
NMEDI5665,UNASYN 375X14TAB,"148,89","148,89",31/01/2017,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ14T    ,"14,00000","376,69","376,69","376,69",MEDG       
NMEDI5667,CREMA CERO C ALOE VERAX50GR,"261,64","261,08",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,TUBO     ,"1,00000","660,54","661,95","660,54",MEDG       
NMEDI5668,CRESTOR 20MGX30TAB,"3.150,88","3.150,88",27/04/2017,MEDG       ,"207.957,75",MONTO MONETARIO,CJ30T    ,"30,00000","6.555.639,63","6.555.639,63","207.957,75",MEDG       
NMEDI5669,COUMADIN 1MGX30TAB,"30,79","30,79",24/02/2017,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ30T    ,"30,00000","77,89","77,89","77,89",MEDG       
NMEDI5670,COAPROVEL 150/12.5MGX28TAB,"19,29","19,29",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ28T    ,"28,00000","48,79","48,79","48,79",MEDG       
NMEDI5671,CIPROXINA XR 500MGX5TAB,"64,00","64,00",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ5T     ,"5,00000","161,92","161,92","161,92",MEDG       
NMEDI5672,BEDUCEN UNGX80GR,"280,00","265,00",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,TUBO     ,"1,00000","670,46","708,41","670,46",MEDG       
NMEDI5673,OLANZAPINA 10MGX14COMP.,"22,38","22,38",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ14T    ,"14,00000","56,62","56,62","56,62",MEDG       
NMEDI5674,TACHIPIRIN FORTE 650MGX10TAB,"28,03","28,03",31/01/2017,MEDG       ,"5.738,43",MONTO MONETARIO,CJ10T    ,"10,00000","1.636,51","1.636,51","5.738,43",MEDG       
NMEDI5676,ALKA-SELTZER /TAB,"230,00","230,00",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,TABLETA  ,"1,00000","581,90","581,90","581,90",MEDG       
NMEDI5677,CARBAMAZEPINA LC 200MGX20COMP.,"0,50","0,50",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ20T    ,"20,00000","1,27","1,27","1,27",MEDG       
NMEDI5678,CIPROLET 750MGX10TAB,"25,18","25,18",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ10T    ,"10,00000","63,71","63,71","63,71",MEDG       
NMEDI5679,ATENOLOL 50MGX20TAB,"0,50","0,50",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ20T    ,"20,00000","1,26","1,26","1,26",MEDG       
NMEDI5680,DIOVAN 40MGX28COMP,"14,11","14,11",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ28T    ,"28,00000","35,70","35,70","35,70",MEDG       
NMEDI5681,OPTIRAY 320MGX50ML,"29.557,32","950.000,00",13/12/2017,MEDG       ,"78,00",% BENEFICIO COSTO ACTUAL,AMPOLLA  ,"1,00000","1.691.000,00","52.612,03","1.691.000,00",MEDG       
NMEDI5683,GENCIVOL X15ML GTAS,"8,44","33,11",06/07/2017,MEDG       ,"681,41",MONTO MONETARIO,FC15MLG  ,"300,00000","258,74","65,92","681,41",MEDG       
NMEDI5684,BLOKIURET 100MG/25MGX20COMP,"3,48","3,48",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ20T    ,"20,00000","8,81","8,81","8,81",MEDG       
NMEDI5685,KOPODEX 1000MGX30COMP,"23,16","23,16",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ30T    ,"30,00000","58,60","58,60","58,60",MEDG       
NMEDI5686,ACETAMINOFEN500MGX24TAB(ATAMEL),"1,36","1,36",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ24T    ,"24,00000","3,44","3,44","3,44",MEDG       
NMEDI5687,COMPLEJO B/LIDOCAINA 2ML AMP,"6,15","6,15",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,AMPOLLA  ,"1,00000","15,56","15,56","15,56",MEDG       
NMEDI5688,TIOFEN 400MG/4MGX20COMP.,"4,22","4,22",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ20T    ,"20,00000","10,66","10,66","10,66",MEDG       
NMEDI5689,OMEGANORM X30CAP,"6,48","6,48",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ30T    ,"30,00000","16,40","16,40","16,40",MEDG       
NMEDI5690,CALCIBON MINX30TAB,"10,68","10,68",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ30T    ,"30,00000","27,01","27,01","27,01",MEDG       
NMEDI5691,DIAGESIC 1.8MG/MLX30ML SUSP,"0,13","0,22",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,FC30MLG  ,"600,00000","0,55","0,33","0,55",MEDG       
NMEDI5693,SINGULAIR 10MGX30TAB RECUBIERTAS,"28,04","28,04",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ30T    ,"30,00000","70,93","70,93","70,93",MEDG       
NMEDI5694,SEVELAMER 800MGX180TAB,"10,01","10,01",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ180T   ,"180,00000","25,34","25,34","25,34",MEDG       
NMEDI5695,MONOCARD 20MGX30TAB (ELANTAN),"32,63","37,21",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ30T    ,"30,00000","94,15","82,56","94,15",MEDG       
NMEDI5696,PRENITINA X20SOBRES,"43,91","43,91",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ20S    ,"20,00000","111,09","111,09","111,09",MEDG       
NMEDI5697,GLICERINA 1.03MGX6SUP,"6,54",,,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CAJASUP6 ,"6,00000",,"16,55","16,55",MEDG       
NMEDI5698,L-ARGININA 500MGX100CAPS,"8,83","8,83",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ100T   ,"100,00000","22,34","22,34","22,34",MEDG       
NMEDI5699,LOFTYL 300MGX20CAPS,"4,96","4,96",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ20T    ,"20,00000","12,55","12,55","12,55",MEDG       
NMEDI5700,AMOXIDUO SUSP. 750MG X 70ML,"1.658,72","1.658,72",13/11/2017,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,FC70ML   ,"70,00000","4.196,56","4.196,56","4.196,56",MEDG       
NMEDI5701,VALIXA 450MGX60TAB,"263,44","263,44",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ50T    ,"50,00000","666,50","666,50","666,50",MEDG       
NMEDI5702,FLUDIL 10MGX40TAB,"4,88","4,88",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ40T    ,"40,00000","12,33","12,33","12,33",MEDG       
NMEDI5703,GALVUS MET 50/500MGX56TAB,"10,00","10,00",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ56T    ,"56,00000","25,30","25,30","25,30",MEDG       
NMEDI5704,DOLAK SL 30MGX4,"249,19","249,19",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ4T     ,"4,00000","630,44","630,44","630,44",MEDG       
NMEDI5706,CENTELLA ASIATICA C/ALCACHOFA 300MGX90CAPS,"5,50","5,50",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ90T    ,"90,00000","13,92","13,92","13,92",MEDG       
NMEDI5707,FESTAL GRAGX50,"6,30",,,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ50T    ,"50,00000",,"15,94","15,94",MEDG       
NMEDI5708,CATAFLAM EMULGEL 1%X30GR,"103,00",,,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,TUBO     ,"1,00000",,"260,59","260,59",MEDG       
NMEDI5709,LECHE ENFAMIL PREMATUROS PREMIUM 400GR,"195,00",,,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,LATA     ,"1,00000",,"493,35","493,35",MEDG       
NMEDI5710,PREDNICORT 500MG AMP,"284,84","381,70",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,AMPOLLA  ,"1,00000","965,70","720,65","965,70",MEDG       
NMEDI5711,DAZOLIN 10MGX30TAB,"34,57","34,57",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ30T    ,"30,00000","87,47","87,47","87,47",MEDG       
NMEDI5712,TAFIL 0.5MG TABLETA,"2,00",,,MEDC       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ40T    ,"40,00000",,"5,06","5,06",MEDC       
NMEDI5713,ELOCON 0.1% 25GR UNGUENTO,"162,00",,,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,TUBO     ,"1,00000",,"409,86","409,86",MEDG       
NMEDI5714,FERGANIC JARABE X 120ML,"1,56",,,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,FC120ML  ,"120,00000",,"3,95","3,95",MEDG       
NMEDI5715,GENTAMICINA PED. 20MG/2ML,"20,00",,,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,AMPOLLA  ,"1,00000",,"50,60","50,60",MEDG       
NMEDI5716,LECHE ENFAMIL 6-12 MESES X 400 GR,"105,00",,,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,LATA     ,"1,00000",,"265,65","265,65",MEDG       
NMEDI5717,LONGACEF 400MG X 7 TABLETAS,"50,03",,,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ7T     ,"7,00000",,"126,58","126,58",MEDG       
NMEDI5718,METICORTEN 20MG X 10 TABLETAS,"35,00",,,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ10T    ,"10,00000",,"88,55","88,55",MEDG       
NMEDI5719,SCHERIPROCT X12 SUPOSITORIOS,"6,67",,,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ12SUP  ,"12,00000",,"16,88","16,88",           
NMEDI5720,HIDRIBET LOC HIDRAT 10X125ML,"2,44","2,44",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,FC125ML  ,"125,00000","6,17","6,17","6,17",MEDG       
NMEDI5721,DERAIN CREM X15GR,"88,00","88,00",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,TUBO     ,"1,00000","222,64","222,64","222,64",MEDG       
NMEDI5722,PRESIDERM 2% UNGÜENTOX15GR,"4.371,42","4.371,42",22/05/2017,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,TUBO     ,"1,00000","11.059,69","11.059,69","11.059,69",MEDG       
NMEDI5723,DESLORATADINA 2.5MG/5MLX60ML JBE,"85,15","42,67",13/10/2017,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,FC60ML   ,"60,00000","107,95","215,43","107,95",MEDG       
NMEDI5725,BETAMETASONA 4MG AMP,"111.859,20","156.800,00",19/02/2018,MEDG       ,"78,00",% BENEFICIO COSTO ACTUAL,AMPOLLA  ,"1,00000","279.104,00","199.109,38","279.104,00",MEDG       
NMEDI5726,OMMUNAL7MGX30CAP,"23,42","28,87",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ30T    ,"30,00000","73,03","59,25","73,03",MEDG       
NMEDI5727,QUETIAZIC 200MGX30COMP.,"17,73","17,73",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ30T    ,"30,00000","44,86","44,86","44,86",MEDG       
NMEDI5729,VALIUM 5MG TABLETA,"0,70","0,62",05/12/2016,MECR       ,"15,00",% BENEFICIO COSTO ACTUAL,TABLETA  ,"1,00000","0,71","0,80","0,71",MEDC       
NMEDI5730,MIRTAZAVAL 30MGX30TAB,"11,14","11,14",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ30T    ,"30,00000","28,18","28,18","28,18",MEDG       
NMEDI5731,DI EUDRIN 12.5MGX24TAB,"290,66","290,66",24/01/2018,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ24T    ,"24,00000","735,37","735,37","735,37",MEDG       
NMEDI5732,FESTASIM 125MGX20CAPS,"3,30","3,30",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ20T    ,"20,00000","8,36","8,36","8,36",MEDG       
NMEDI5733,PANKREON X50TAB,"20,35","20,35",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ50T    ,"50,00000","51,50","51,50","51,50",MEDG       
NMEDI5734,FIPEXIAM 375MGX14TAB,"7,92","7,92",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ14T    ,"14,00000","20,02","20,02","20,02",MEDG       
NMEDI5735,RIOPAN GEL ORAL 250ML,"0,98","1,03",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,FC250ML  ,"250,00000","2,59","2,48","2,59",MEDG       
NMEDI5739,DAXAS 500MGX30COMP,"27,83","39,87",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ30T    ,"30,00000","100,86","70,40","100,86",MEDG       
NMEDI5740,QUETIDIN 200MGX30COMP,"20,88","20,50",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ30C    ,"30,00000","51,87","52,82","51,87",MEDG       
NMEDI5741,ATACAND PLUS 16MG/12.5 X 28MG TABLETAS,"14,29","14,29",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ28T    ,"28,00000","36,14","36,14","36,14",MEDG       
NMEDI5742,ATIVAN 2MGX30TAB,"2,54","2,54",05/12/2016,MEDC       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ30T    ,"30,00000","6,42","6,42","6,42",MEDC       
NMEDI5743,LETISAN SUSPX240ML,"3,53","3,53",05/12/2016,MEDG       ,"348.166,10",MONTO MONETARIO,FC240ML  ,"240,00000","12.305,39","12.305,29","348.166,10",MEDG       
NMEDI5744,LINEZID (LINEZOLID) 600MGX300ML AMP,"417.464,87","738.185,53",30/01/2018,MEDG       ,"1.958.000,00",MONTO MONETARIO,AMPOLLA  ,"1,00000","14.454.410.862,93","8.174.379.595,97","1.958.000,00",MEDG       
NMEDI5745,FASIGYN 500MGX4TAB,"2,34","2,34",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ4T     ,"4,00000","5,92","5,92","5,92",MEDG       
NMEDI5746,COAPROVEL 300MG/12.5MG X 28 TABLETAS,"27,73","27,73",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ28T    ,"28,00000","70,15","70,15","70,15",MEDG       
NMEDI5747,BETAGEN HYPAK 4M AMP,"122,65","122,65",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,AMPOLLA  ,"1,00000","310,30","310,30","310,30",MEDG       
NMEDI5748,PASTA AL AGUA FCO 100GR,"12.472,92","12.472,92",02/11/2017,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","31.556,49","31.556,49","31.556,49",MEDG       
NMEDI5749,DROPTEN AMLO 40MG-10MG X 30 TAB,"22,41","22,41",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ30T    ,"30,00000","56,69","56,69","56,69",MEDG       
NMEDI5750,CREMA CERO ALOE 110 GR,"732,18","732,18",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,TARRO    ,"1,00000","1.852,42","1.852,42","1.852,42",MEDG       
NMEDI5751,AZITRODEX 500MG X 5 TAB,"536,00","536,00",03/02/2017,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ5T     ,"5,00000","1.356,08","1.356,08","1.356,08",MEDG       
NMEDI5752,CADUET 5/10MG X 14 COMP,"49,00","49,00",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ10T    ,"10,00000","123,97","123,97","123,97",MEDG       
NMEDI5753,RIOPAN 800MG/100MG GEL 100ML,"1,21","1,21",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,FC100ML  ,"100,00000","3,05","3,05","3,05",MEDG       
NMEDI5754,ACETAMINOFEN 120MGX100ML JBE,"0,37","0,37",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,FC100ML  ,"100,00000","0,95","0,95","0,95",MEDG       
NMEDI5756,CYTOTEC 200MGXTAB,"24,11",,,MEDC       ,"153,00",% BENEFICIO COSTO ACTUAL,TABLETA  ,"1,00000",,"60,99","60,99",MEDC       
NMEDI5757,CLOTRIMAZOL GF CR. VAGINAL,"7,75","7,75",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,TUBO     ,"1,00000","19,61","19,61","19,61",MEGR       
NMEDI5758,CALFIX D500MG/200UIX30COMP,"8,64","8,64",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,TABLETA  ,"1,00000","21,86","21,86","21,86",MEDG       
NMEDI5759,LAMOTRIGIL 50MGX30TAB,"6,43","6,41",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,TABLETA  ,"1,00000","16,21","16,27","16,21",MEDG       
NMEDI5760,TENSOMAX L.P 30MGX20TAB,"312,80","312,80",23/08/2017,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ20T    ,"20,00000","791,38","791,38","791,38",MEDG       
NMEDI5761,CLOFEN 50MGX10COMP,"20,92","24,38",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ10T    ,"10,00000","61,67","52,92","61,67",MEDG       
NMEDI5762,DICLOFENAC POTASICO 50MGX10TAB,"2,70",,,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ10T    ,"10,00000",,"6,83","6,83",MEDG       
NMEDI5763,PREDNISONA 5MGX30TAB,"0,00","0,19",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ30T    ,"30,00000","0,48","0,00","0,48",MEDG       
NMEDI5765,BUSCAPINA COMPUESTA GOTASX20ML,"0,25","0,25",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,FC30MLG  ,"600,00000","0,64","0,64","0,64",MEDG       
NMEDI5766,RISPERID 1MGX30COMP,"1.577,33","1.577,33",30/10/2017,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ30T    ,"30,00000","3.990,65","3.990,65","3.990,65",MEDG       
NMEDI5767,KETOROL 30MG/ML AMP,"105,68","409,43",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,AMPOLLA  ,"1,00000","1.035,86","267,36","1.035,86",MEDG       
NMEDI5768,CLINDAMICINA 300MGX16CAP.,"7,80","7,80",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ16T    ,"16,00000","19,72","19,72","19,72",MEDG       
NMEDI5769,OTAMINA GOTAS 7CC,"0,73","0,73",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,FC7MLG   ,"140,00000","1,85","1,85","1,85",MEDG       
NMEDI5771,DIKLASON 75MG/3ML,"147,00","147,00",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,AMPOLLA  ,"1,00000","371,91","371,91","371,91",MEDG       
NMEDI5772,MAALOX X24TAB,"3,78","3,78",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ24T    ,"24,00000","9,57","9,57","9,57",MEDG       
NMEDI5773,DIAGESIC 50MG X 10 TAB,"7,00","7,00",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ10T    ,"10,00000","17,71","17,71","17,71",MEDG       
NMEDI5774,GYNO CANESTEN DUALX1 DIA,"297,12","297,12",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,OVULO    ,"1,00000","751,71","751,71","751,71",MEDG       
NMEDI5775,CATAFLAM 25X10TAB,"10,94","10,94",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ10T    ,"10,00000","27,68","27,68","27,68",MEDG       
NMEDI5776,FUROSEMIDA 20MG/1ML AMP,"1.438,17","5.278,50",17/08/2017,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,AMPOLLA  ,"1,00000","13.354,61","3.638,56","13.354,61",MEDG       
NMEDI5777,DEXAMETASONA 4MG/ML X2ML AMP,"85.591,80","86.950,00",22/01/2018,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,AMPOLLA  ,"1,00000","219.983,50","216.547,25","219.983,50",MEDG       
NMEDI5778,APROVEL 150MGX28TAB,"16,07","16,07",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ28T    ,"28,00000","40,66","40,66","40,66",MEDG       
NMEDI5779,EBIXA 20MGX28TAB,"56,19","56,19",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ28T    ,"28,00000","142,15","142,15","142,15",MEDG       
NMEDI5780,SEROQUEL 100MGX30TAB,"31,28","31,28",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ30T    ,"30,00000","79,14","79,14","79,14",MEDG       
NMEDI5781,LIOLACTIL X12SOBRES,"1.224,34","1.224,34",10/07/2017,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ12S    ,"12,00000","3.097,59","3.097,59","3.097,59",MEDG       
NMEDI5782,ATOVAROL 40MGX14TAB,"837,49","837,49",18/05/2017,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ14T    ,"14,00000","2.118,84","2.118,84","2.118,84",MEDG       
NMEDI5783,MELOXICAM 15MGX10TAB ( MOVIMEX ),"2.970,60","2.970,60",12/01/2018,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ10T    ,"10,00000","7.515,62","7.515,62","7.515,62",MEDG       
NMEDI5784,KEPPRA 100MG/MLX300ML SOL ORAL,"3,49","3,49",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,FC300ML  ,"300,00000","8,83","8,83","8,83",MEDG       
NMEDI5785,CORENTEL 1.25MGX30COMP,"5.907,69","5.907,69",27/11/2017,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ30T    ,"30,00000","14.946,46","14.946,46","14.946,46",MEDG       
NMEDI5786,CANDESARTAN 16MGX14TAB,"8,32","8,17",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ14T    ,"14,00000","20,66","21,04","20,66",MEDG       
NMEDI5787,DERMOSUPRIL 0.1%X15GR CREMA,"11,78","11,78",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,TUBO     ,"1,00000","29,80","29,80","29,80",MEDG       
NMEDI5788,OLMETEC 20MGX14TAB,"34,43","34,43",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ14T    ,"14,00000","87,11","87,11","87,11",MEDG       
NMEDI5789,ATACAND 8MGX28TAB,"11,81","11,81",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ28T    ,"28,00000","29,89","29,89","29,89",MEDG       
NMEDI5790,DOMPESIN 10MGX60COMP,"11,26","14,42",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ60T    ,"60,00000","36,47","28,48","36,47",MEDG       
NMEDI5791,IOPAMIRON 300MGX100ML FCO,"27.303,71","21.000,00",22/01/2018,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,FC100ML  ,"100,00000","53.130,00","69.078,38","53.130,00",MEDG       
NMEDI5792,DESLORAT 0.5MG/MLX60ML ( DESLORT ),"67,97","67,97",28/11/2017,MEDG       ,"12.544,00",MONTO MONETARIO,FC60ML   ,"60,00000","8.593,71","8.593,71","12.544,00",MEDG       
NMEDI5793,CLARITROMICINA 500MGX10COMP,"23,41","22,00",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ10T    ,"10,00000","55,66","59,24","55,66",MEDG       
NMEDI5794,CLARITROMICINA 500MG AMPOLLA,"329,78","340,80",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,AMPOLLA  ,"1,00000","862,22","834,33","862,22",MEDG       
NMEDI5795,ATOVAROL 40MG X 30 CAPSULAS,"3.967,87","3.967,87",21/11/2017,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ30CAP  ,"30,00000","10.038,72","10.038,72","10.038,72",MEDG       
NMEDI5796,RISPOLUX (RISPERIDONA) 1MGX20TAB,"6,19","6,19",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ20T    ,"20,00000","15,67","15,67","15,67",MEDG       
NMEDI5798,BISOPROLOL FUMARATO 1.25MG X 30TAB (CORENTEL),"11,20","11,20",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ30T    ,"30,00000","28,34","28,34","28,34",MEDG       
NMEDI5799,GLANIQUE X 2COMP,"82,16","82,16",05/12/2016,MEDG       ,"153,00",% BENEFICIO COSTO ACTUAL,CJ2T     ,"2,00000","207,85","207,85","207,85",MEDG       
NMEDI5800,ALPRAM 0.5MG TABLETA,"338,68","348,77",23/11/2017,MEDC       ,"767,30",MONTO MONETARIO,TABLETA  ,"1,00000","3.024,90","2.937,35","767,30",MEDC       
