CODIGO;DESCRIPCION;Present.;PRECIO
HOME0143;PROCEDIMIENTOS  ANESTESIOLOGOS AREA QUIRURGICA - ANESTESIA GENERAL, ANESTESIA LOCAL Y SEDACION (ASIS;UNISERV;39
HOME0144;PROCEDIMIENTOS  ANESTESIOLOGOS AREA QUIRURGICA - ANESTESIA GENERAL, ANESTESIA LOCAL Y SEDACION (ASIS;UNISERV;65
HOME0145;PROCEDIMIENTOS  ANESTESIOLOGOS AREA QUIRURGICA - ANESTESIA GENERAL, ANESTESIA LOCAL Y SEDACION (ASIS;UNISERV;39
HOME0146;PROCEDIMIENTOS  ANESTESIOLOGOS AREA QUIRURGICA - ANESTESIA GENERAL, ANESTESIA LOCAL Y SEDACION (ASIS;UNISERV;156
HOME0147;PROCEDIMIENTOS  ANESTESIOLOGOS AREA QUIRURGICA - ANESTESIA GENERAL, ANESTESIA LOCAL Y SEDACION (ASIS;UNISERV;39
HOME0148;SERVICIO DE EMERGENCIA MEDICO ESPECIALISTA;UNISERV;190
HOME0149;PRIMER DIA  MEDICO TRATANTE;UNISERV;190
HOME0150;DIAS SUCESIVOS MEDICO TRATANTE;UNISERV;190
HOME0152;SOPORTE NUTRICIONAL PARENTERAL ESPECIALIZADO;UNISERV;33
HOME0153;ESPIROMETRIA;UNISERV;92
HOME0154;DIFUSION CO;UNISERV;55
HOME0155;PLESTIMOGRAFIA;UNISERV;92
HOME0158;MEDICION DE FLUJO PICO;UNISERV;8
HOME0159;BIOPSIA DE PLEURA;UNISERV;169
HOME0160;INTERCONSULTA ( NO GENERA MANEJO COMPARTIDO) PRIMER DIA;UNISERV;190
HOME0161;INTERCONSULTA ( NO GENERA MANEJO COMPARTIDO) DIAS SUCESIVOS;UNISERV;190
HOME0162;INTERCONSULTAS ( NO GENERA MANEJO COMPARTIDO) ASISTENCIA DE HEMODINAMIA + INFORME;UNISERV;135
HOME0163;CASO COMPARTIDO ( DOS ESPECIALISTAS COMO TRATANTES  CADA UNO ).PRIMER DIA;UNISERV;69
HOME0164;CASO COMPARTIDO ( DOS ESPECIALISTAS COMO TRATANTES  CADA UNO ).DIAS SUCESIVOS;UNISERV;56
HOME0167;TERAPIA INTENSIVA ADULTO Y PEDIATRICO MEDICO TRATANTE NO INTENSIVISTA;UNISERV;270
HOME0172;TERAPIA INTENSIVA ADULTO Y PEDIATRICO COMPLICADO;UNISERV;169
HOME0176;TERAPIA INTENSIVA ADULTO Y PEDIATRICO SOPORTE VENTILATORIO NO INVASIVO;UNISERV;400
HOME0177;PROCEDIMIENTOS MEDICINA CRITICA CARDIOVERSIóN ELéCTRICA);UNISERV;300
HOME0178;PROCEDIMIENTOS MEDICINA CRITICA CARDIOVERSIóN ELéCTRICA - CASO COMPARTIDO PARA CADA MEDICO;UNISERV;300
HOME0179;PROCEDIMIENTOS MEDICINA CRITICA CATéTER ARTERIAL);UNISERV;50,7
HOME0180;PROCEDIMIENTOS MEDICINA CRITICA CATéTER DE SWAN GANZ);UNISERV;135,2
HOME0181;PROCEDIMIENTOS MEDICINA CRITICA CATETERISMO ARTERIAL-ACCESO VENOSO CENTRAL (VíA CENTRAL));UNISERV;250
HOME0182;PROCEDIMIENTOS MEDICINA CRITICA COLOCACIóN DE CATéTER PERMANENTE (QUIMIOTERAPIA-DIáLISIS));UNISERV;340
HOME0183;PROCEDIMIENTOS MEDICINA CRITICA COLOCACIóN VáLVULA HEIMLICH );UNISERV;200
HOME0184;PROCEDIMIENTOS MEDICINA CRITICA CRICOTIROIDECTOMIA);UNISERV;200
HOME0185;PROCEDIMIENTOS MEDICINA CRITICA FLEBOTOMíA);UNISERV;200
HOME0186;PROCEDIMIENTOS MEDICINA CRITICA HEMOFILTRACIóN CONTINUA AV);UNISERV;260
HOME0187;PROCEDIMIENTOS MEDICINA CRITICA INSERCIóN DE CATéTER PARA HEMODIáLISIS);UNISERV;84,5
HOME0188;PROCEDIMIENTOS MEDICINA CRITICA INSERCIóN DE SONDA DE ALIMENTACIóN ENTERAL-SONDA NASOYEYUNAL);UNISERV;110
HOME0189;PROCEDIMIENTOS MEDICINA CRITICA MANEJO VENTILATORIO DIARIO);UNISERV;14
HOME0190;PROCEDIMIENTOS MEDICINA CRITICA MARCAPADO DEFINITIVO);UNISERV;304,2
HOME0191;PROCEDIMIENTOS MEDICINA CRITICA MARCAPASO TEMPORAL TRANSVENOSO);UNISERV;375
HOME0192;PROCEDIMIENTOS MEDICINA CRITICA MONITOREO OPERATORIO ( COSTO POR HORA));UNISERV;135
HOME0193;PROCEDIMIENTOS MEDICINA CRITICA PARACENTESIS);UNISERV;234
HOME0194;PROCEDIMIENTOS MEDICINA CRITICA PERICARDIOCENTESIS);UNISERV;429
HOME0195;PROCEDIMIENTOS MEDICINA CRITICA PUNCIóN LUMBAR);UNISERV;180
HOME0196;TORACONSENTESIS CON DRENAJE NEUMONOLOGIA;UNISERV;278
HOME0197;PROCEDIMIENTOS MEDICINA CRITICA TORACOSENTESIS  SIMPLE);UNISERV;234
HOME0198;PROCEDIMIENTOS MEDICINA CRITICA TORACOTOMíA MíNIMA CON TUBO);UNISERV;127,4
HOME0199;PROCEDIMIENTOS MEDICINA CRITICA TRAQUEOTOMíA (CIRUJANO));UNISERV;303
HOME0200;OTROS ESTUDIOS CROMOSCOPIA PARA TOMA DE BIOPSIA;UNISERV;385
HOME0201;OTROS ESTUDIOS RECTOSIGMOIDOSCOPIA;UNISERV;385
HOME0202;OTROS ESTUDIOS ANORECTOSCOPIA RIGIDA;UNISERV;385
HOME0203;OTROS ESTUDIOS LIGADURA O ESCLEROSIS DE HEMORROIDES;UNISERV;385
HOME0204;OTROS ESTUDIOS EXAMEN PROCTOLOGICO;UNISERV;385
HOME0205;BLOQUEO NEURAL (HOSPITALIZACION);UNISERV;15,6
HOME0206;FISIOTERAPIAS CADA UNA (HOSPITALIZACION);UNISERV;6,5
HOME0207;SESION DE FISIOTERAPIA (EN LA UNIDAD);UNISERV;5
HOME0208;HONORARIO MEDICO POR SESION (EN LA UNIDAD);UNISERV;2
HOME0209;USO DE EQUIPOS;UNISERV;65
HOME0210;ANOSCOPIA;UNISERV;26
HOME0211;BIOPSIA HEPATICA A CIEGAS;UNISERV;65
HOME0212;BIOPSIA HEPATICA GUIADA POR ULTRASONIDO;UNISERV;130
HOME0213;CISTOGASTROSTOMIA DE PSEUDOQUISTE PANCREATICO;UNISERV;455
HOME0214;COAGULACION DE HEMORROIDES (CADA SECCION);UNISERV;78
HOME0215;COLANGIOPANCREATOGRAFIA TRANSPARIETOHEPATICA;UNISERV;325
HOME0216;COLONOSCOPIA;UNISERV;400
HOME0217;CROMOENDOSCOPIA;UNISERV;13
HOME0218;DILATACION ES ESTENOSIS BILIAR CON DILATADORES;UNISERV;65
HOME0219;DILATACIONES  DE ESTENOSIS MALIGNAS Y BENIGNAS;UNISERV;156
HOME0220;DRENAJE DE COLECCIONES  CON CATETER DE TIPO PICK TALL;UNISERV;130
HOME0221;DRENAJE DE COLECCIONES INTRA-ABDOMINALES GUIADA POR ULTRASONIDO;UNISERV;130
HOME0222;ECOGRAFIA ABDOMINAL (ECO);UNISERV;160
HOME0223;ENDOSCOPIA DIGESTIVA SUPERIOR (GASTROSCOPIA);UNISERV;300
HOME0224;ESCLEROSIS DE LESIONES SANGRANTES;UNISERV;130
HOME0225;ESCLEROSIS DE VARICES ESOFAGICAS (CADA SECCION);UNISERV;130
HOME0226;ESTENOTOMIA DE ESTENOSIS POST QUIRURGICAS O POR CAUSTICOS POR SECION;UNISERV;130
HOME0227;EXTRACCION DE CALCULOS CONCESTA DE  FORGARTHY;UNISERV;65
HOME0228;EXTRACCION DE CALCULOS CONCESTA DE DORMIA;UNISERV;65
HOME0229;EXTRACCION DE CUERPO EXTRAÑO EN EL ESOFAGO;UNISERV;163
HOME0230;FIBROSIGMOIDOSCOPIA (EQUIPO FLEXIBLE);UNISERV;91
HOME0231;FRAGMENTACION DE CALCULOS CON LITOTRIPTOR DE SOHENDRA;UNISERV;130
HOME0232;GASTREOSTOMIA ENDOSCOPICA PERCUTANEA;UNISERV;156
HOME0233;INSECCION DE PROTESIS BILIAR;UNISERV;156
HOME0234;INSERCCION DE PROTESIS EN CONDUCTO PANCREATICO;UNISERV;195
HOME0235;INSTALACION DE PROTESIS ESOFAGICAS;UNISERV;195
HOME0236;LAPAROSCOPIA DIAGNOSTICA;UNISERV;117
HOME0237;LIGADURA O ESCLEROSIS DE HEMORROIDES ( CADA SECCION);UNISERV;65
HOME0238;LIGADURAS VARICES ESOFAGICAS;UNISERV;156
HOME0239;PANCREATOCOLANGIOGRAFIA RETROGADA ENDOSCOPICA;UNISERV;156
HOME0240;PARACENTESIS;UNISERV;234
HOME0241;PARACENTESIS GUIADA POR ULTRASONIDO;UNISERV;130
HOME0242;POLIPECTOMIA ENDOSCOPICA: PRIMER POLIPO;UNISERV;143
HOME0243;POR CADA POLIPO SUCESIVO SE COBRA;UNISERV;104
HOME0244;PROTESIS BILIAR;UNISERV;156
HOME0245;RESECCION ENDOSCOPICA DE LA MUCOSA ESOFAGICA, GASTRICA , INTESTINAL Y COLONICA;UNISERV;293
HOME0246;RETIRO DE BALON INTRAGASTRICO;UNISERV;247
HOME0247;SEDACION;UNISERV;190
HOME0248;TERAPIA DE ARGON PLASMA;UNISERV;130
HOME0249;TOMA DE BIOPSIA;UNISERV;16
HOME0250;TUNELIZACION DE TUMORES CON ARGON;UNISERV;130
HOME0251;ULTRASONIDO ABDOMINAL SUPERIOR CONSULTA;UNISERV;23
HOME0252;ULTRASONIDO ABDOMINAL SUPERIOR EMERGENCIA;UNISERV;33
HOME0253;USO DE EQUIPOS MEDICOS;UNISERV;91
HOME0254;USO DE INSUMOS;UNISERV;91
HOME0255;USO INSTRUMENTAL GASTROENTEROLOGIA;UNISERV;91
HOME0256;USO DE EQUIPO DE LAPAROSCOPIA, INSTRUMENTAL ESPECIALIZADO Y EQUIPO;UNISERV;65
HOME0257;ECOGRAFIA PELVICA HOSPITALIZACION E I/C;UNISERV;130
HOME0258;ECOGRAFIA PELVICA EMERGENCIA;UNISERV;75
HOME0259;ECOGRAFIA TRANSVAGINAL HOSPITALIZACION;UNISERV;130
HOME0260;ECOGRAFIA TRANSVAGINAL EMERGENCIA;UNISERV;190
HOME0261;ECOGRAFIA OBSTETRICIA HOSPITALIZACION;UNISERV;90
HOME0262;ECOGRAFIA OBSTETRICIA DE EMERGENCIA;UNISERV;160
HOME0263;ECOGRAFIA OBSTETRICIA MAS DOPPLER;UNISERV;110
HOME0264;MONITOREO FETAL ELECTRONICO;UNISERV;175
HOME0265;SANGRE PERIFERICA;UNISERV;32,5
HOME0266;PROTOCOLO DE QUIMIOTERAPIA;UNISERV;150
HOME0267;PREPARACION QUIMIOTERAPIA;UNISERV;78
HOME0268;ELECTROENCEFALOGRAMA;UNISERV;120
HOME0269;ELECTROENCEFALOGRAMA CON RECARGO;UNISERV;39
HOME0270;ELECTROMIOGRAFIA I EXTREMIDAD;UNISERV;26
HOME0271;ELECTROMIOGRAFIA II EXTREMIDADES;UNISERV;39
HOME0272;ELECTROMIOGRAFIA IV EXTREMIDADES;UNISERV;65
HOME0273;EEG EN UCI;UNISERV;45,5
HOME0274;EXAMENES EXAMEN BAJO ANESTESIA EN NIÑOS;UNISERV;52
HOME0275;OTROS ESTUDIOS: CAMPIMETRIA;UNISERV;80
HOME0276;OTROS ESTUDIOS: OFTALMOSCOPIA;UNISERV;80
HOME0277;OTROS ESTUDIOS: CURVA DIARIA DE PRESION;UNISERV;80
HOME0279;LENTE INTRAOCULAR TORICO;UNISERV;20,8
HOME0298;AUDIOMETRIA TONAL;UNISERV;32,5
HOME0299;AUDIOMETRIA VOCAL;UNISERV;32,5
HOME0300;ESTUDIOS ESPECIALES PRUEBAS SUPRALIMINARES;UNISERV;19,5
HOME0301;IMPEDANCIOMETRIA TIMPANOMETRIA;UNISERV;28,6
HOME0302;IMPEDANCIOMETRIA REFLEJOS ESTAPEDIAL;UNISERV;28,6
HOME0303;IMPEDANCIOMETRIA PRUEBAS SUPRALIMINARES;UNISERV;23,4
HOME0304;IMPEDANCIOMETRIA ELECTRONISTAGMOGRAFIA;UNISERV;52
HOME0305;ESTUDIOS / PROCEDIMIENTOS ENDOSCOPIA NASAL;UNISERV;52
HOME0306;ATENCION DE RECIEN NACIDO - PARTO O CESAREA (PEDIATRA O NEONATOLOGO);UNISERV;166
HOME0307;RECIEN NACIDO COMPLICADO RESPIRATORIOS CON RESPIRADOR (DIARIO);UNISERV;91
HOME0308;RECIEN NACIDO COMPLICADO RESPIRATORIOS SIN RESPIRADOR (DIARIO);UNISERV;65
HOME0309;RECIEN NACIDO COMPLICADO PREMATUROS NO COMPLICADOS (DIARIO);UNISERV;26
HOME0310;RECIEN NACIDO COMPLICADO PREMATUROS COMPLICADOS (DIARIO);UNISERV;39
HOME0311;RECIEN NACIDO COMPLICADO ICTERICOS (DIARIO);UNISERV;32,5
HOME0312;RECIEN NACIDO COMPLICADO ATENCION CON EXSANGUINOTRNFUSIONES;UNISERV;169
HOME0313;RECIEN NACIDO COMPLICADO DIALISIS PERITONIAL;UNISERV;91
HOME0314;PROCEDIMIENTOS DE EMERGENCIA: INMOVILIZACION DE MIEMBRO SUPERIOR;UNISERV;150
HOME0315;PROCEDIMIENTOS DE EMERGENCIA: INMOVILIZACION DE MIEMBRO INFERIOR;UNISERV;200
HOME0316;PROCEDIMIENTOS DE EMERGENCIA: INFILTRACION DE PEQUEÑAS ARTICULACIONES;UNISERV;100
HOME0317;PROCEDIMIENTOS DE EMERGENCIA: REDUCCION DE LUXACION DE MIEMBRO SUPERIOR;UNISERV;350
HOME0318;PROCEDIMIENTOS DE EMERGENCIA: REDUCCION DE LUXACION DE MIEMBRO INFERIOR;UNISERV;400
HOME0319;PROCEDIMIENTOS DE EMERGENCIA: ARTROCENTESIS GRANDES ARTICULACIONES;UNISERV;150
HOME0320;PROCEDIMIENTOS DE EMERGENCIA: ARTROCENTESIS DE PEQUEÑAS ARTICULACIONES;UNISERV;120
HOME0321;CAMBIOS DE YESO ESPICA SIMPLE;UNISERV;78
HOME0322;CAMBIOS DE YESO ESPICA DOBLE;UNISERV;97,5
HOME0323;CAMBIOS DE YESO INQUINOPEDICO;UNISERV;58,5
HOME0324;CAMBIOS DE YESO BOTA CORTA;UNISERV;45,5
HOME0325;CAMBIOS DE YESO VELPAU;UNISERV;45,5
HOME0326;CAMBIOS DE YESO FERULAS;UNISERV;39
HOME0327;CAMBIOS DE YESO ANTE-BRONQUIO PLAMAR;UNISERV;45,5
HOME0328;CAMBIOS DE YESO CORSE DE YESO;UNISERV;65
HOME0329;CAMBIOS DE YESO CALZON DE YESO;UNISERV;65
HOME0330;CAMBIOS DE YESO MINERVA DE YESO;UNISERV;91
HOME0331;CAMBIOS DE YESO HARRISON MENON;UNISERV;65
HOME0332;CAMBIOS DE YESO YESOS CORRECTORES;UNISERV;39
HOME0333;CAMBIOS DE YESO TUBOI D EYESO;UNISERV;45,5
HOME0334;CAMBIOS DE YESO YESO COLGANTE;UNISERV;45,5
HOME0335;ASISTENCIA A CATETERISMO;UNISERV;100
HOME0336;CATETER PARA ANALGESIA;UNISERV;32,5
HOME0337;ECOCARDIOGRAMA;UNISERV;480
HOME0338;ECO-TRANSESOFAGICO CIRUGIA CARDIOVASCULAR;UNISERV;2.210,00
HOME0339;DUPLEX CAROTIDEO;UNISERV;480
HOME0340;DUPLEX VENOSO;UNISERV;480
HOME0341;DUPLEX ARTERIAL;UNISERV;480
HOME0342;HOLTER DE ARRITMIAS;UNISERV;480
HOME0343;M.A.P.A.;UNISERV;70
HOME0345;DUPLEX VERTEBRAL;UNISERV;480
HOME0346;TILT TEST;UNISERV;480
HOME0347;OTROS ESTUDIOS ECOGRAMA PROSTATICO TRANSRECTAL SIMPLE SIN BIOPSIA;UNISERV;154
HOME0348;OTROS ESTUDIOS ECOGRAMA PROSTATICO VIA ABDOMINAL;UNISERV;154
HOME0349;OTROS ESTUDIOS BIOPSIA PROSTATICA TRANSRECTAL ECODIRIGIDA (BX P.T.ECO) (EN CONSULTA);UNISERV;231
HOME0350;OTROS ESTUDIOS BX. P.T. ECODIRIGIDA EN PABELLON DE CIRUGIA;UNISERV;385
HOME0351;OTROS ESTUDIOS VIDEOCISTOSCOPIA EXPLORACION SIMPLE;UNISERV;269
HOME0352;OTROS ESTUDIOS RETIRO DE CATETER DOBLE J;UNISERV;269
HOME0353;OTROS ESTUDIOS BIOPSIA PROSTATICA;UNISERV;231
HOME0354;OTROS ESTUDIOS CISTOURETROGRAFIA;UNISERV;192
HOME0355;OTROS ESTUDIOS DILATACION URETRAL;UNISERV;192
HOME0356;OTROS ESTUDIOS ECO RENAL;UNISERV;115
HOME0357;OTROS ESTUDIOS ECO TESTICULAR;UNISERV;115
HOME0358;OTROS ESTUDIOS FLUJOMETRIA;UNISERV;154
HOME0359;OTROS ESTUDIOS UROGRAFIA;UNISERV;115
HOME0360;OTROS ESTUDIOS VIDEOURETROCISTOSCOPIA;UNISERV;192
HOME0361;USO DEL INSTRUMENTO ENDOSCOPICO PARA CISTOSCOPIA SIMPLE;UNISERV;39
HOME0362;USO DEL INSTRUMENTO ENDOSCOPICO PARA CIRUGIA DE ENDOSCOP?A DE RTU, ETC;UNISERV;104
HOME0363;USO DEL INSTRUMENTO ENDOSCOPICO PARA CIRUGIA DE LITIASIS SIN LIPTROTRICIA;UNISERV;104
HOME0364;USO DEL INSTRUMENTO ENDOSCOPICO PARA CIRUGIA DE LITIASIS CON  LIPTROTRICIA;UNISERV;130
HOME0365;ECO CORNEAL;UNISERV;1
HOME0366;BANDA DE SILICON;UNISERV;1
HOME0367;EQUIPO CRIO;UNISERV;1
HOME0368;GASES PESADOS (P.F.C);UNISERV;1
HOME0369;USO DE MICROSCOPIO;UNISERV;1
HOME0370;AMPOLLA DE PERFLURO CARBONO LIQ.;UNISERV;1
HOME0371;KIT DE VITRECTOMIA;UNISERV;1
HOME0372;ENDOLASER;UNISERV;1
HOME0373;BANDA;UNISERV;1
HOME0374;EQUIPO  FACOMULSIFICADOR-VITRECTOMIA;UNISERV;1
HOME0375;CANULA DE INFUSION;UNISERV;1
HOME0376;ENDOILUMINADOR;UNISERV;1
HOME0377;PERFUROCARBONO LIQUIDO;UNISERV;1
HOME0378;AMPOLLA DE SILICON;UNISERV;1
HOME0379;TUBO DE JONES;UNISERV;1
HOME0380;METILCELULOSA;UNISERV;1
HOME0381;ACEITE DE SILICON;UNISERV;1
HOME0382;ECO-OCULAR B;UNISERV;1
HOME0384;ARGON LASER;UNISERV;1
HOME0385;PANFOTOCOAGULACION;UNISERV;1
HOME0386;SET DE GRAFFORT;UNISERV;1
HOME0387;KERRISON;UNISERV;1
HOME0388;FRONTOLUZ;UNISERV;1
HOME0389;PERTFLUORCARBONO;UNISERV;1
HOME0390;KIT VITRECTOMIA DESCARTABLE;UNISERV;1
HOME0391;CRIOTERAPIA;UNISERV;1
HOME0392;FUENTE DE LUZ;UNISERV;1
HOME0393;EDOGRAFIA;UNISERV;1
HOME0394;ORTOPTICA;UNISERV;1
HOME0395;PLEOPTICA;UNISERV;1
HOME0396;TREPANO CORNEAL DESECHABLE;UNISERV;1
HOME0397;ANILLO CAPSULAR;UNISERV;1
HOME0398;AMPOLLA DE BACITRACINA;UNISERV;1
HOME0399;ENDOLASER EQUIPO DESCARTABLE;UNISERV;1
HOME0400;ECOGRAFIA;UNISERV;1
HOME0401;VALVULA DE AHMED;UNISERV;1
HOME0402;GANCHOS DE GREISCHABER;UNISERV;1
HOME0403;VISUDYNE;UNISERV;1
HOME0404;KIT PARA PACIENTE (GUANTES/LENTES);UNISERV;1
HOME0405;CUCHILLOS GRESEN;UNISERV;1
HOME0406;TREPANO CASTROVIEJO;UNISERV;1
HOME0407;OFTALMOSCOPIO;UNISERV;1
HOME0408;IMPLANTE VALVULAR;UNISERV;1
HOME0409;GEL DE SUSPENCION FRONTAL;UNISERV;1
HOME0410;ANILLO DILATADORES IRIS;UNISERV;1
HOME0411;TAPONES DE SILICON PUNTO LAGRIMAL;UNISERV;1
HOME0412;AMPOLLA DE AVASTIN;UNISERV;1
HOME0413;LENTE RESTOR;UNISERV;1
HOME0414;PLEOTICA;UNISERV;1
HOME0415;HALLOTRANSPLANTE;UNISERV;1
HOME0416;ALOINJERTO;UNISERV;1
HOME0417;EQUIPO Y SET DE TRANSPLANTE;UNISERV;1
HOME0418;BOMBA DE CIRCULACION STAND BY;UNISERV;479
HOME0703;ENFERMERA HEMODINAMIA 2;UNISERV;1
HOME0704;10-P CIRUJANO PRINCIPAL;UNISERV;1
HOME0705;8-P ANESTESIOLOGO;UNISERV;1
HOME0706;8-P CIRUJANO PRINCIPAL;UNISERV;1
HOME0707;9-P ANESTESIOLOGO;UNISERV;1
HOME0708;9-P CIRUJANO PRINCIPAL;UNISERV;1
HOME0709;ALAMBRE DE CERCLAJE CON AGUJA;UNISERV;1
HOME0710;ALQUILER DE FIJADOR EXTERNO PARA DEDO;UNISERV;0
HOME0711;AMPOLLA DE MILRINONES;UNISERV;1
HOME0712;ASISTENCIA TRANSOPERATORIA;UNISERV;1
HOME0713;BALON DE FOGARTY;UNISERV;1
HOME0714;BOTOX X100 UNID. X 1 VIAL;UNISERV;0
HOME0715;CANULA ARTERIAL;UNISERV;0
HOME0717;CIRCULACION EXTRACORPOREA;UNISERV;0
HOME0718;ELECTRODOS DE MARCAPASO;UNISERV;0
HOME0719;ESTUDIO RADIOLOGICO CONS. EXTERNA;UNISERV;0
HOME0720;EXPANSOR DE TEJIDO;UNISERV;0
HOME0721;FERULA DE STACK;UNISERV;0
HOME0722;FLUTER;UNISERV;0
HOME0723;INFORME DE RADIOLOGIA;UNISERV;0
HOME0724;INFORME DE RADIOLOGIA AMBULATORIO;UNISERV;0
HOME0725;INFORME DE TOMOGRAFIA;UNISERV;0
HOME0726;INFORME DE TOMOGRAFIA AMBULATORIO;UNISERV;0
HOME0727;DIAS SUCESIVOS MEDICO INTERCONSULTANTE;UNISERV;56
HOME0728;MEDICO INTERCONSULTANTE EMERGENCIA;UNISERV;190
HOME0729;DIAS SUCESIVOS MEDICO INTERCONSULTANTE EMERGENCIA;UNISERV;190
HOME0730;INFORME DE ULTRASONIDO;UNISERV;0
HOME0731;INSTRUMENTAL TRAUMATOLOGIA;UNISERV;0
HOME0732;INTERCONSULTA CARDIOVASCULAR;UNISERV;0
HOME0733;KIT CRANEOPLASTIA;UNISERV;0
HOME0734;KIT DE SUTURA;UNISERV;0
HOME0735;KIT DE VERTEBROPLASTIA;UNISERV;0
HOME0736;MANEJO ENDOSCOPICO ESPECIALIZADO;UNISERV;0
HOME0737;MANTATERMICA;UNISERV;0
HOME0738;MATERIAL DE FIJACION;UNISERV;0
HOME0740;OXIGENADOR;UNISERV;0
HOME0741;PERCUTANEO / LIPTOTRICIA;UNISERV;91
HOME0742;PLACA EN T;UNISERV;0
HOME0743;PLAQUETOSFERESIS REGRESADA;UNISERV;422,5
HOME0744;PROTESIS DE MENTON;UNISERV;0
HOME0745;TORRE - VIDEO;UNISERV;91
HOME0747;TRAUMATOLOGO (POST-NACIMIENTO);UNISERV;0
HOME0748;ULTRASONIDO A Y B OCULAR;UNISERV;0
HOME0749;USO DE ANSPASHD;UNISERV;0
HOME0750;USO DE DUODENOSCOPIO;UNISERV;0
HOME0751;USO DE PALETA;UNISERV;0
HOME0752;USO DE SIERRA ESTERNOTOMIA;UNISERV;0
HOME0753;USO DILATADOR SOHENDRA;UNISERV;0
HOME0757;USO DE EQUIPO DE LAPAROSCOPIA**;UNISERV;91
HOME0761;PROCEDIMIENTO ESPECIAL EN QUIROFANITO EMERGENCIA O SALA DE YESO;UNISERV;312
HOME0761;PROCEDIMIENTO ESPECIAL EN QUIROFANITO EMERGENCIA O SALA DE YESO;UNISERV;312
HOME0762;TECNICO ELECTROFISIOLOGO;UNISERV;1
HOME0763;TECNICO DE ARTROSCOPIA;UNISERV;1
HOME0764;OPERADOR DEL EQUIPO IVUS;UNISERV;162,5
HOME0765;USO DE EQUIPO  LASER HOLIMIUN;UNISERV;364
HOME0768;8-P CIRUJANO PRIMER AYUDANTE;UNISERV;1
HOME0768;8-P CIRUJANO PRIMER AYUDANTE;UNISERV;1
HOME0785;MONITOREO AMBULATORIO PRESION ARTERIAL (MAPA);UNISERV;240
HOME0786;2-P CIRUJANO  CUARTO AYUDANTE;UNISERV;1
HOME0788;USO BOMBA DE INYECCION;UNISERV;91
HOME0789;POLISOMNOGRAFIA;UNISERV;702
HOME0790;TITULACION DE AUTOCPAP PARA TRATAMIENTO DE APNEA;UNISERV;97,5
HOME0791;ECO TRANSESOFAGICO EN HEMODINAMIA;UNISERV;1.580,00
HOME0811;19-P PRIMER AYUDANTE;UNISERV;1
HOME0827;POLIGRAFIA NOCTURNA PARA LA APNEA DEL SUENO;UNISERV;390
HOME0828;CPAP TX PARA TITULACION CORRECTIVA;UNISERV;195
HOME0830;SUMINISTRO DE BLAKE;UNISERV;182
HOME0831;MEDICO INTENSIVISTA RETEN-INCUBADORA;UNISERV;98
HOME0880;HONORARIO MEDICO PATOLOGO I;UNISERV;34
HOME0881;HONORARIO MEDICO PATOLOGO II;UNISERV;50
HOME0882;HONORARIO MEDICO PATOLOGO III;UNISERV;84
HOME0883;HONORARIO MEDICO PATOLOGO IV;UNISERV;100
HOME0884;HONORARIO MEDICO PATOLOGO V;UNISERV;134
HOME0885;HONORARIO MEDICO PATOLOGO VI;UNISERV;167
HOME0890;PRUEBA DE VOLUMENES PULMONARES POR LAVADO DE NITROGENO;UNISERV;50
HOME0891;HONORARIOS DENSITOMETRIA.;UNISERV;3
HOME0898;HONORARIOS TOMOGRAFIA SIMPLE.;UNISERV;5
HOME0899;HONORARIOS TOMOGRAFIA C/CONTRASTE.;UNISERV;11
HOME0900;HONORARIOS TOMOGRAFIA C/DOBLE CONTRASTE.;UNISERV;22
HOME0901;HONORARIOS TOMOGRAFIA ANGIO TAC.;UNISERV;38
HOME0902;HONORARIOS TOMOGRAFIA CALCIO SCORE/COLONOSCOPIA.;UNISERV;51
HOME0903;HONORARIOS TOMOGRAFIA CORONARIA.;UNISERV;147
HOME0904;HONORARIOS RESONANCIA.;UNISERV;11
HOME0905;HONORARIOS MAMOGRAFIA UNILATERAL.;UNISERV;3
HOME0906;HONORARIOS MAMOGRAFIA BILATERAL.;UNISERV;5
HOME0907;INTERCONSULTANTE IMAGENOLOGIA;UNISERV;100
HOME0908;ANALGESIA POST-OPERATORIA DIAS SUCESIVOS;UNISERV;190
HOME0909;SERVICIO UCI RETEN SIN INCUBADORA;UNISERV;120
HOME0911;EPISTAXIS;UNISERV;91
HOME0912;ESTUDIOS ESPECIALES DE IMAGENOLOGIA;UNISERV;80
HOME0964;PLEURODESIS QUIMICA;UNISERV;162
HOME0965;17-P CIRUJANO PRIMER  AYUDANTE;UNISERV;1
HOME0966;REGISTRO CARDIACO DE 12 DERIVACIONES;UNISERV;40
HOME0967;HONORARIO ECOSONOGRAMA ABDOMINAL;UNISERV;6
HOME0968;HONORARIO ECOSONOGRAMA ABDOMINO-PELVICO;UNISERV;7
HOME0969;HONORARIO ECOSONOGRAMA CADERA BILATERAL;UNISERV;6
HOME0970;HONORARIO ECOSONOGRAMA CADERA UNILATERAL;UNISERV;5
HOME0971;HONORARIO ECOSONOGRAMA DOPPLER ABDOMINAL;UNISERV;21
HOME0972;HONORARIO ECOSONOGRAMA DOPPLER ARTERIAL AMBOS MIEMBROS INFERIORES;UNISERV;9
